antecedents,consequents,support,confidence,lift
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=No, How many time you spend with family and friend?=Low, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.010111223458038422,1.0,2.996969696969697
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=No, How many time you spend with family and friend?=Moderate, When you go to sleep?=Average, Your  current CGPA?=4.0",Your  current CGPA? (categorical)=High,0.01314459049544995,1.0,2.996969696969697
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Moderate, When you go to sleep?=Average, Your  current CGPA?=4.0",Your  current CGPA? (categorical)=High,0.011122345803842264,1.0,2.996969696969697
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=Yes, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=4.0",Your  current CGPA? (categorical)=High,0.010111223458038422,1.0,2.996969696969697
"Do you attend your morning class regularly?=Yes, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=4.0",Your  current CGPA? (categorical)=High,0.011122345803842264,1.0,2.996969696969697
"Do you fill Fatigue?=No, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Low, When you go to sleep?=Average, Your  current CGPA?=4.0",Your  current CGPA? (categorical)=High,0.010111223458038422,1.0,2.996969696969697
"Do you fill Fatigue?=No, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=4.0",Your  current CGPA? (categorical)=High,0.01820020222446916,1.0,2.996969696969697
"Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.011122345803842264,1.0,2.996969696969697
"Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.012133468149646108,1.0,2.996969696969697
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=No, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=4.0",Your  current CGPA? (categorical)=High,0.014155712841253791,1.0,2.996969696969697
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=Yes, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.03134479271991911,0.9687499999999999,2.9033143939393935
"Do you attend your morning class regularly?=No, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.025278058645096056,0.9615384615384615,2.8817016317016315
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Low, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.019211324570273004,0.9500000000000001,2.847121212121212
"Do you attend your morning class regularly?=No, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.01820020222446916,0.9473684210526315,2.8392344497607653
"Do you fill Fatigue?=No, How many time you spend with family and friend?=Low, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.017189079878665317,0.9444444444444444,2.8304713804713804
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=Yes, When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.016177957532861477,0.9411764705882354,2.8206773618538326
"Do you attend your morning class regularly?=No, The average time you spend playing games?=Moderate, When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.016177957532861477,0.9411764705882354,2.8206773618538326
"How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.016177957532861477,0.9411764705882354,2.8206773618538326
"How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.015166835187057633,0.9374999999999999,2.8096590909090904
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=No, How many time you spend with family and friend?=Low, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.014155712841253791,0.9333333333333333,2.797171717171717
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Low, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.027300303336703743,0.9310344827586207,2.7902821316614417
"Do you attend your morning class regularly?=Yes, How many time you spend with family and friend?=Moderate, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.01314459049544995,0.9285714285714286,2.782900432900433
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=No, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.01314459049544995,0.9285714285714286,2.782900432900433
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=No, How many time you spend with family and friend?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.01314459049544995,0.9285714285714286,2.782900432900433
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Moderate, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.01314459049544995,0.9285714285714286,2.782900432900433
"Do you attend your morning class regularly?=No, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.04853387259858443,0.9230769230769231,2.7664335664335664
"How many time you spend with family and friend?=Low, The average time you spend playing games?=High, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.012133468149646108,0.9230769230769231,2.7664335664335664
"Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Moderate, When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.012133468149646108,0.9230769230769231,2.7664335664335664
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=No, How many time you spend with family and friend?=Low, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.012133468149646108,0.9230769230769231,2.7664335664335664
"Do you fill Fatigue?=No, How many time you spend with family and friend?=Low, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.012133468149646108,0.9230769230769231,2.7664335664335664
"The average time you spend playing games?=Moderate, When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.023255813953488372,0.92,2.7572121212121212
"Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.034378159757330634,0.9189189189189189,2.753972153972154
"Do you attend your morning class regularly?=No, How many time you spend with family and friend?=Low, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.011122345803842264,0.9166666666666665,2.747222222222222
"Do you fill Fatigue?=No, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=High, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.011122345803842264,0.9166666666666665,2.747222222222222
"Do you fill Fatigue?=No, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.022244691607684528,0.9166666666666665,2.747222222222222
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=No, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.011122345803842264,0.9166666666666665,2.747222222222222
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Low, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.011122345803842264,0.9166666666666665,2.747222222222222
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=No, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.011122345803842264,0.9166666666666665,2.747222222222222
"Do you attend your morning class regularly?=Yes, How many time you spend with family and friend?=Low, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.021233569261880688,0.9130434782608696,2.7363636363636363
"The average time you spend playing games?=High, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.010111223458038422,0.9090909090909092,2.7245179063360885
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=No, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.020222446916076844,0.9090909090909092,2.7245179063360885
"Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Low, When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.010111223458038422,0.9090909090909092,2.7245179063360885
"Do you fill Fatigue?=Yes, The average time you spend playing games?=Moderate, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.020222446916076844,0.9090909090909092,2.7245179063360885
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=No, How many time you spend with family and friend?=Moderate, When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.010111223458038422,0.9090909090909092,2.7245179063360885
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=Yes, The average time you spend playing games?=Moderate, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.010111223458038422,0.9090909090909092,2.7245179063360885
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=Yes, The average time you spend playing games?=Moderate, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.010111223458038422,0.9090909090909092,2.7245179063360885
"Do you attend your morning class regularly?=Yes, How many time you spend with family and friend?=Low, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.010111223458038422,0.9090909090909092,2.7245179063360885
"Do you fill Fatigue?=No, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.010111223458038422,0.9090909090909092,2.7245179063360885
"How many time you spend with family and friend?=Low, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.019211324570273004,0.9047619047619048,2.7115440115440115
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=No, How many time you spend with family and friend?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.028311425682507583,0.903225806451613,2.7069403714565006
"How many time you spend with family and friend?=Low, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.03640040444893832,0.9,2.6972727272727273
"Do you attend your morning class regularly?=No, How many time you spend with family and friend?=Moderate, When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.01820020222446916,0.9,2.6972727272727273
"How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.0525783619817998,0.896551724137931,2.6869383490073147
"Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Moderate, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.017189079878665317,0.894736842105263,2.6814992025518336
"Do you fill Fatigue?=Yes, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.056622851365015166,0.888888888888889,2.663973063973064
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=Yes, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.047522750252780584,0.8867924528301887,2.657690108633505
"Do you attend your morning class regularly?=No, How many time you spend with family and friend?=Low, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.023255813953488372,0.8846153846153846,2.651165501165501
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=Yes, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.015166835187057633,0.8823529411764707,2.644385026737968
"Do you attend your morning class regularly?=No, How many time you spend with family and friend?=Low, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.015166835187057633,0.8823529411764707,2.644385026737968
"Do you fill Fatigue?=Yes, When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.022244691607684528,0.88,2.6373333333333333
"How many time you spend with family and friend?=Moderate, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.022244691607684528,0.88,2.6373333333333333
"Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Low, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.022244691607684528,0.88,2.6373333333333333
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.022244691607684528,0.88,2.6373333333333333
"Do you fill Fatigue?=Yes, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.029322548028311426,0.8787878787878788,2.6337006427915517
"Do you attend your morning class regularly?=No, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.03640040444893832,0.8780487804878048,2.631485587583148
"Do you attend your morning class regularly?=No, How many time you spend with family and friend?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.021233569261880688,0.875,2.6223484848484846
"Do you attend your morning class regularly?=No, The average time you spend playing games?=Moderate, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.014155712841253791,0.875,2.6223484848484846
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=Yes, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.014155712841253791,0.875,2.6223484848484846
"The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.0910010111223458,0.8737864077669903,2.618711385701677
"Do you attend your morning class regularly?=No, How many time you spend with family and friend?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.04853387259858443,0.8727272727272728,2.615537190082645
"Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Low, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.041456016177957536,0.872340425531915,2.6143778207608
"The average time you spend playing games?=Moderate, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.027300303336703743,0.870967741935484,2.6102639296187684
"Do you attend your morning class regularly?=No, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.020222446916076844,0.8695652173913043,2.606060606060606
"The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.04044489383215369,0.8695652173913043,2.606060606060606
"Do you fill Fatigue?=No, The average time you spend playing games?=High, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.01314459049544995,0.8666666666666667,2.5973737373737373
"Do you attend your morning class regularly?=Yes, The average time you spend playing games?=Moderate, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.01314459049544995,0.8666666666666667,2.5973737373737373
"How many time you spend with family and friend?=Low, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.03842264914054601,0.8636363636363638,2.588292011019284
"Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Low, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.019211324570273004,0.8636363636363638,2.588292011019284
"Do you attend your morning class regularly?=No, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.08291203235591507,0.8631578947368421,2.586858054226475
"How many time you spend with family and friend?=Moderate, When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.025278058645096056,0.8620689655172413,2.5835945663531867
"Do you fill Fatigue?=No, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.03741152679474216,0.8604651162790697,2.5787878787878786
"Do you attend your morning class regularly?=Yes, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=High, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.012133468149646108,0.8571428571428572,2.568831168831169
"Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Low, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.012133468149646108,0.8571428571428572,2.568831168831169
"Do you fill Fatigue?=No, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.01820020222446916,0.8571428571428571,2.5688311688311685
"Do you attend your morning class regularly?=No, How many time you spend with family and friend?=Low, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.034378159757330634,0.85,2.5474242424242424
"Do you fill Fatigue?=No, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.034378159757330634,0.85,2.5474242424242424
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=No, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.017189079878665317,0.85,2.5474242424242424
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=No, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.017189079878665317,0.85,2.5474242424242424
"How many time you spend with family and friend?=Low, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.06268958543983821,0.8493150684931505,2.545371523453715
"Do you attend your morning class regularly?=Yes, How many time you spend with family and friend?=Low, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.028311425682507583,0.8484848484848485,2.542883379247016
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=No, The average time you spend playing games?=Low, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.011122345803842264,0.846153846153846,2.5358974358974353
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Low, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.011122345803842264,0.846153846153846,2.5358974358974353
"Do you attend your morning class regularly?=Yes, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.027300303336703743,0.84375,2.528693181818182
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=Yes, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.016177957532861477,0.8421052631578947,2.5237639553429023
"Do you fill Fatigue?=No, How many time you spend with family and friend?=Low, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.016177957532861477,0.8421052631578947,2.5237639553429023
"When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.03741152679474216,0.8409090909090909,2.5201790633608816
"Do you attend your morning class regularly?=Yes, The average time you spend playing games?=High, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.021233569261880688,0.8400000000000001,2.517454545454546
"How many time you spend with family and friend?=Moderate, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.021233569261880688,0.8400000000000001,2.517454545454546
"Do you attend your morning class regularly?=No, When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.0262891809908999,0.838709677419355,2.5135874877810367
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=No, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.03538928210313448,0.8333333333333334,2.4974747474747474
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=No, How many time you spend with family and friend?=Low, The average time you spend playing games?=High",Your  current CGPA? (categorical)=Low,0.010111223458038422,0.8333333333333333,2.505065856129686
"How many time you spend with family and friend?=Low, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.015166835187057633,0.8333333333333333,2.4974747474747474
"The average time you spend playing games?=High, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.020222446916076844,0.8333333333333333,2.4974747474747474
"Do you attend your morning class regularly?=No, Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.020222446916076844,0.8333333333333333,2.4974747474747474
"Do you attend your morning class regularly?=Yes, How many time you spend with family and friend?=Low, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.015166835187057633,0.8333333333333333,2.4974747474747474
"Do you fill Fatigue?=No, How many time you spend with family and friend?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.020222446916076844,0.8333333333333333,2.4974747474747474
"How many time you spend with family and friend?=Low, The average time you spend playing games?=Low, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.010111223458038422,0.8333333333333333,2.4974747474747474
"Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.054600606673407485,0.8307692307692309,2.4897902097902103
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.034378159757330634,0.8292682926829267,2.485291943828529
"How many time you spend with family and friend?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.09302325581395349,0.8288288288288288,2.483974883974884
"How many time you spend with family and friend?=Moderate, The average time you spend playing games?=High, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.024266936299292215,0.8275862068965517,2.4802507836990593
"Do you fill Fatigue?=No, How many time you spend with family and friend?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.03842264914054601,0.8260869565217392,2.475757575757576
"Do you fill Fatigue?=Yes, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.09605662285136501,0.8260869565217391,2.4757575757575756
"Do you attend your morning class regularly?=Yes, The average time you spend playing games?=High, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.014155712841253791,0.823529411764706,2.4680926916221035
"Do you attend your morning class regularly?=Yes, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.042467138523761376,0.8235294117647058,2.468092691622103
"The average time you spend playing games?=High, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.03640040444893832,0.8181818181818182,2.4520661157024795
"Do you fill Fatigue?=Yes, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.01820020222446916,0.8181818181818182,2.4520661157024795
"When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.08190091001011122,0.8181818181818181,2.452066115702479
"Do you attend your morning class regularly?=Yes, The average time you spend playing games?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.022244691607684528,0.8148148148148147,2.441975308641975
"Do you fill Fatigue?=No, How many time you spend with family and friend?=Moderate, When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.01314459049544995,0.8125,2.435037878787879
"How many time you spend with family and friend?=Moderate, The average time you spend playing games?=High, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.01314459049544995,0.8125,2.435037878787879
"Do you attend your morning class regularly?=Yes, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.017189079878665317,0.8095238095238094,2.426118326118326
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=No, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.017189079878665317,0.8095238095238094,2.426118326118326
"Do you fill Fatigue?=No, How many time you spend with family and friend?=Low, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.021233569261880688,0.8076923076923077,2.4206293706293707
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=Yes, The average time you spend playing games?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.025278058645096056,0.8064516129032259,2.416911045943304
"Do you attend your morning class regularly?=No, How many time you spend with family and friend?=Moderate, The average time you spend playing games?=High, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.012133468149646108,0.8,2.3975757575757575
"Do you attend your morning class regularly?=No, The average time you spend playing games?=Low, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.012133468149646108,0.8,2.3975757575757575
"How many time you spend with family and friend?=Low, The average time you spend playing games?=Moderate, When you go to sleep?=Healthy, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.012133468149646108,0.8,2.3975757575757575
"When you go to sleep?=Late, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.03640040444893832,0.7999999999999999,2.3975757575757575
"Do you fill Fatigue?=No, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.05965621840242669,0.7972972972972974,2.3894758394758395
"Do you fill Fatigue?=Yes, The average time you spend playing games?=High, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.023255813953488372,0.793103448275862,2.376907001044932
"Do you attend your morning class regularly?=No, The average time you spend playing games?=Low, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.019211324570273004,0.7916666666666666,2.3726010101010098
"How many time you spend with family and friend?=Moderate, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.0455005055611729,0.7894736842105264,2.3660287081339715
"Do you attend your morning class regularly?=No, The average time you spend playing games?=High, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.015166835187057633,0.7894736842105262,2.366028708133971
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=Yes, The average time you spend playing games?=High, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.015166835187057633,0.7894736842105262,2.366028708133971
"Do you attend your morning class regularly?=Yes, Do you fill Fatigue?=Yes, How many time you spend with family and friend?=Low, When you go to sleep?=Healthy",Your  current CGPA? (categorical)=Low,0.011122345803842264,0.7857142857142857,2.361919235779418
"Do you attend your morning class regularly?=Yes, How many time you spend with family and friend?=Moderate, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.044489383215369056,0.7857142857142857,2.354761904761905
"Do you fill Fatigue?=Yes, When you go to sleep?=Average, Your  current CGPA?=3.0",Your  current CGPA? (categorical)=Average,0.044489383215369056,0.7857142857142857,2.354761904761905
