antecedents,consequents,support,confidence,lift
"Academic Pressure=Low , Family History=Yes, Financial Stress=Low, Suicidal Thoughts=No, Work Study Hours=Low",Depression=0,0.015165638892872509,0.9791666666666667,2.3625360438292966
"Academic Pressure=Low , Dietary Habits=Moderate, Family History=Yes, Financial Stress=Low, Suicidal Thoughts=No",Depression=0,0.01674315215832497,0.979035639412998,2.3622199009089395
"Academic Pressure=High, CGPA (categorical)=Low, Financial Stress=High, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.015022228596013194,0.9789719626168224,1.671900929543743
"Academic Pressure=High, Family History=No, Financial Stress=High, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.021654954825756488,0.9789303079416531,1.671829791152865
"Academic Pressure=High, Financial Stress=High, Sleep Duration=Long, Suicidal Thoughts=Yes",Depression=1,0.01824896027534777,0.9788461538461539,1.6716860717044408
"Academic Pressure=High, CGPA (categorical)=Average, Financial Stress=High, Sleep Duration=Very short, Suicidal Thoughts=Yes",Depression=1,0.01147282374874516,0.9785932721712538,1.6712541971222517
"Academic Pressure=High, Dietary Habits=Unhealthy, Financial Stress=High, Work Study Hours=High",Depression=1,0.02577800086046178,0.9782312925170067,1.6706360036054588
"Academic Pressure=Low , Dietary Habits=Healthy, Family History=No, Financial Stress=Low, Suicidal Thoughts=No",Depression=0,0.016026100674028394,0.9781181619256015,2.3600062086876195
"Dietary Habits=Unhealthy, Financial Stress=High, Sleep Duration=Very short, Study Satisfaction=Low, Suicidal Thoughts=Yes",Depression=1,0.011150150580811702,0.9779874213836478,1.6702195173421936
"Academic Pressure=High, CGPA (categorical)=Average, Dietary Habits=Unhealthy, Family History=Yes, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.011150150580811702,0.9779874213836478,1.6702195173421936
"Dietary Habits=Unhealthy, Financial Stress=High, Sleep Duration=Adequate, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.012655958697834504,0.9778393351800553,1.6699666138159506
"CGPA (categorical)=High, Dietary Habits=Unhealthy, Financial Stress=High, Study Satisfaction=Low, Suicidal Thoughts=Yes",Depression=1,0.01251254840097519,0.9775910364145659,1.6695425659854932
"Academic Pressure=High, Family History=Yes, Financial Stress=High, Study Satisfaction=High, Suicidal Thoughts=Yes",Depression=1,0.01541660691237631,0.9772727272727273,1.668998953532385
"Academic Pressure=High, Dietary Habits=Unhealthy, Family History=No, Financial Stress=High, Work Study Hours=High",Depression=1,0.01226158038147139,0.9771428571428572,1.6687771596515169
"Academic Pressure=High, Financial Stress=High, Study Satisfaction=Moderate, Work Study Hours=High",Depression=1,0.010719919690233759,0.9771241830065359,1.6687452677209345
"Academic Pressure=High, Family History=No, Financial Stress=High, Study Satisfaction=Low, Suicidal Thoughts=Yes",Depression=1,0.02290979492327549,0.9770642201834863,1.6686428624392482
"Academic Pressure=High, Dietary Habits=Unhealthy, Family History=Yes, Financial Stress=High, Study Satisfaction=Low",Depression=1,0.012082317510397246,0.9768115942028984,1.6682114245350994
"CGPA (categorical)=High, Dietary Habits=Unhealthy, Financial Stress=High, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.013480567904775562,0.9766233766233766,1.6678899841280443
